Idshp,Produccion,Kg arbol,Campo,Marco,Lon,Lat,DEM,slope,aspect,tri,tpi,roughness,flowdir,NDVISep,gNDVISep,SAVISep,NDVIEne,gNDVIEne,SAVIEne,DifNDVISepEne,DifgNDVISepEne,DifSAVISepEne,DG10ABRNOV,DG10ABROCT,DG10AGOOCT,DG10MAYNOV,DG10MAYOCT,DG12ABRNOV,DG12ABROCT,DG12AGOOCT,DG12MAYNOV,DG12MAYOCT,DG15ABRNOV,DG15ABROCT,DG15AGOOCT,DG15MAYNOV,DG15MAYOCT,CH10ABRNOV,CH10ABROCT,CH10AGOOCT,CH10MAYNOV,CH10MAYOCT,CH12ABRNOV,CH12ABROCT,CH12AGOOCT,CH12MAYNOV,CH12MAYOCT,CH15ABRNOV,CH15ABROCT,CH15AGOOCT,CH15MAYNOV,CH15MAYOCT,CH10ago,CH12ago,CH15ago,CH10sep,CH12sep,CH15sep,CH10oct,CH12oct,CH15oct,CH10nov,CH12nov,CH15nov
28,2018,71,Freirina,100,-71.09383162,-28.50090915,79,1.845447935,293.1985905,1.125,-1.125,3,16,0.586101558,0.888181806,0.302204996,0.575954514,0.779816568,0.285044223,-0.010147044,-0.108365238,-0.017160773,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
29,2018,54.8,Freirina,100,-71.09380924,-28.50081024,79,1.845447935,293.1985905,1.125,-1.125,3,16,0.564065866,0.851694942,0.303310245,0.52669038,0.743902445,0.284250945,-0.037375486,-0.107792497,-0.0190593,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
30,2018,70,Freirina,100,-71.09379725,-28.50072019,80,1.454105826,270,0.75,0.5,3,32,0.550105128,0.854926586,0.299847215,0.504964557,0.742200375,0.273145795,-0.045140571,-0.112726212,-0.026701421,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
31,2018,95.5,Freirina,100,-71.09376501,-28.50063948,80,1.454105826,270,0.75,0.5,3,32,0.553116135,0.855329931,0.299463183,0.500000013,0.733279645,0.273385882,-0.053116122,-0.122050285,-0.0260773,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
32,2018,106.9,Freirina,100,-71.09374281,-28.50054959,80,1.454105826,270,0.75,0.5,3,32,0.570247945,0.87634182,0.30585894,0.479757082,0.703301013,0.267830223,-0.090490863,-0.173040807,-0.038028717,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
33,2018,98.4,Freirina,100,-71.09373064,-28.50045052,80,1.71353711,261.8698976,0.75,0.5,3,16,0.572277232,0.889576375,0.288039863,0.566378056,0.769356191,0.303010792,-0.005899176,-0.120220184,0.014970928,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
34,2018,190.9,Freirina,100,-71.0936778,-28.5003611,80,1.71353711,261.8698976,0.75,0.5,3,16,0.58170974,0.900621116,0.29201597,0.591911759,0.79668051,0.312823832,0.010202019,-0.103940606,0.020807862,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
35,2018,149.2,Freirina,100,-71.09365577,-28.50028023,80,1.71353711,261.8698976,0.75,0.5,3,16,0.574043268,0.904378474,0.279578596,0.603330799,0.81646657,0.312876195,0.029287531,-0.087911904,0.033297598,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
36,2018,158.5,Freirina,100,-71.09363375,-28.50019936,81,2.298403281,288.4349488,2,2,4,16,0.567783096,0.898599744,0.284496546,0.619654911,0.822710037,0.323245496,0.051871815,-0.075889707,0.03874895,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
37,2018,188,Freirina,100,-71.09361154,-28.50010947,81,2.298403281,288.4349488,2,2,4,16,0.578746159,0.891025662,0.298188001,0.618795001,0.808636785,0.320657164,0.040048842,-0.082388878,0.022469163,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
38,2018,71,Freirina,100,-71.09358934,-28.50001958,81,2.298403281,288.4349488,2,2,4,16,0.569444456,0.876383722,0.291622758,0.594512193,0.798023224,0.306925505,0.025067737,-0.078360498,0.015302747,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
39,2018,141.5,Freirina,100,-71.09348758,-28.50003919,80,0.342805543,315,0.375,-0.125,2,32,0.560629935,0.869811296,0.283289135,0.587745858,0.798628986,0.304945081,0.027115923,-0.071182311,0.021655947,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
40,2018,188,Freirina,100,-71.09351982,-28.50011991,80,0.342805543,315,0.375,-0.125,2,32,0.56750574,0.886186302,0.292836547,0.585401452,0.797269344,0.310852706,0.017895712,-0.088916957,0.01801616,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
41,2018,171.5,Freirina,100,-71.0935422,-28.50021882,80,0.342805543,315,0.375,-0.125,2,32,0.579952259,0.905950069,0.291056693,0.622304834,0.815307856,0.326527953,0.042352575,-0.090642214,0.035471261,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
42,2018,132.2,Freirina,100,-71.09357444,-28.50029953,80,0.342805543,225,0.375,-0.375,1,16,0.574043268,0.904378474,0.279578596,0.603330799,0.81646657,0.312876195,0.029287531,-0.087911904,0.033297598,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
43,2018,89,Freirina,100,-71.09359646,-28.5003804,80,0.342805543,225,0.375,-0.375,1,16,0.565833352,0.898938894,0.275270283,0.584666921,0.794353187,0.306556523,0.018833569,-0.104585707,0.03128624,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
44,2018,79,Freirina,100,-71.09362906,-28.50047916,80,1.71353711,261.8698976,0.75,0.5,3,16,0.56885247,0.884785831,0.279838711,0.572774866,0.774015725,0.31296885,0.003922396,-0.110770106,0.033130139,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
45,2018,89,Freirina,100,-71.09365126,-28.50056905,80,1.454105826,270,0.75,0.5,3,32,0.572062988,0.889374077,0.284271777,0.562455887,0.77190876,0.305208057,-0.009607101,-0.117465317,0.02093628,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
46,2018,69.5,Freirina,100,-71.09367346,-28.50065894,80,1.454105826,270,0.75,0.5,3,32,0.554419274,0.854466259,0.294262081,0.531025002,0.726323962,0.293482363,-0.023394272,-0.128142297,-0.000779718,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
47,2018,61.6,Freirina,100,-71.09368546,-28.50074899,80,1.454105826,270,0.75,0.5,3,32,0.540935698,0.845884442,0.286970019,0.546370963,0.735948741,0.305792391,0.005435265,-0.109935701,0.018822372,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
48,2018,80.8,Freirina,100,-71.09371787,-28.50083872,79,1.845447935,293.1985905,1.125,-1.125,3,16,0.561764717,0.859894931,0.296891212,0.588315202,0.759217441,0.327039272,0.026550485,-0.10067749,0.030148059,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
53,2018,79,Freirina,100,-71.09383857,-28.50126096,80,2.084309673,305.5376778,0.875,-0.375,3,64,0.574265304,0.878672957,0.288507581,0.59404388,0.788918257,0.301112294,0.019778576,-0.089754701,0.012604713,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
54,2018,98.6,Freirina,100,-71.0938717,-28.50138677,81,0.969519521,270,0.75,0.5,2,64,0.575974539,0.895693779,0.289060414,0.609717869,0.800175309,0.309057206,0.03374333,-0.09551847,0.019996792,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
55,2018,61.4,Freirina,100,-71.09389355,-28.50145862,81,0.969519521,270,0.75,0.5,2,64,0.588258329,0.902484775,0.298411667,0.619347227,0.814096928,0.313204288,0.031088898,-0.088387847,0.014792621,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
56,2018,62,Freirina,100,-71.09393653,-28.50156624,80,0.969519521,270,0.75,0.5,2,64,0.569549604,0.894179881,0.285457432,0.60354554,0.816522181,0.300320774,0.033995936,-0.0776577,0.014863342,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
57,2018,61,Freirina,100,-71.09396877,-28.50164695,80,0.969519521,270,0.75,0.5,2,64,0.558148881,0.898970068,0.27795592,0.582912609,0.811555564,0.29722771,0.024763728,-0.087414503,0.019271791,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
58,2018,20.4,Freirina,100,-71.09385662,-28.50165771,81,0.969519521,270,0.75,0.5,2,64,0.55076439,0.871333957,0.279102087,0.61334291,0.794892311,0.329352856,0.06257852,-0.076441646,0.050250769,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
59,2018,40.9,Freirina,100,-71.09382421,-28.50156797,81,0.969519521,270,0.75,0.5,2,64,0.571753984,0.882673919,0.295913011,0.605391219,0.779253125,0.316190839,0.033637235,-0.103420794,0.020277828,1541.37955,1148.205723,633.1304417,1338.333257,945.15943,1197.231373,857.5608971,501.9279267,1041.291206,701.62073,785.700824,520.0530339,347.4695274,696.9791513,431.3313611,1298.809517,1361.169912,425.9836431,1246.639122,1308.999517,1517.619419,1567.708664,475.0687774,1414.158792,1464.248037,1748.212957,1786.409573,537.9188866,1597.957332,1636.153948,298.3651913,325.8500722,357.8977798,166.1902921,184.5054493,211.6180032,-38.57184028,-35.28674408,-31.59689647,-62.36039489,-50.08924462,-38.19661619
