ID Arbol,16-Sep,ene17,17-Sep,ene18,18-Sep,ene19,19-Sep,ene20
162,0.423480098,0.499999973,0.446213233,0.573853977,0.470502213,0.516010486,0.404749879,0.460150359
163,0.462577958,0.53229401,0.466789663,0.583471065,0.506100549,0.536694956,0.426026718,0.462652432
164,0.425149701,0.575686284,0.534804765,0.595393465,0.546714326,0.515178971,0.431338028,0.528662431
165,0.376146783,0.602673599,0.569992264,0.589185148,0.550227362,0.517601049,0.451442484,0.582079567
166,0.366511636,0.605311695,0.577142856,0.617168572,0.569175292,0.497046403,0.483280224,0.601076352
167,0.471794872,0.596741338,0.55870967,0.61786408,0.533807822,0.515370729,0.437641724,0.565127483
168,0.522132797,0.604879957,0.576104732,0.643251182,0.49810527,0.482448241,0.426626323,0.524416141
169,0.52662149,0.612705712,0.576587795,0.587139203,0.497835493,0.517033187,0.49077786,0.538124791
170,0.524535492,0.608595557,0.556113909,0.594265221,0.543375401,0.521645949,0.485737227,0.55586789
171,0.500767257,0.602508816,0.581282771,0.63860829,0.596520289,0.596814774,0.550543009,0.592920366
172,0.516010486,0.601945692,0.57563024,0.62840691,0.582445683,0.598673302,0.534607227,0.577941175
173,0.487314993,0.606544286,0.562235384,0.615501511,0.55773518,0.561928513,0.512949033,0.56573427
174,0.492475358,0.596985319,0.5637417,0.587860617,0.547738682,0.517412921,0.465036292,0.555703361
175,0.438800202,0.592298963,0.577160498,0.58122205,0.463673447,0.524675315,0.403100764,0.516955034
176,0.426364069,0.560995194,0.559683796,0.593220337,0.48603354,0.479166642,0.431192661,0.470254955
177,0.456148494,0.525491776,0.538034881,0.555801103,0.493540047,0.432119195,0.40891388,0.483870968
178,0.459618228,0.606758833,0.582896328,0.594448726,0.512133902,0.577927551,0.431411528,0.471942467
179,0.431026269,0.63271162,0.600149759,0.599125371,0.508936179,0.573078474,0.460242863,0.510827133
180,0.469135792,0.620058577,0.60628742,0.610709104,0.556120277,0.603103311,0.506565865,0.544357711
181,0.495863722,0.604158934,0.585496188,0.594245678,0.509387754,0.548190124,0.456394201,0.534900039
182,0.552976777,0.596911191,0.584031952,0.635210738,0.579172006,0.547291836,0.560145809,0.57837098
183,0.552976777,0.596911191,0.584031952,0.635210738,0.579172006,0.547291836,0.560145809,0.57837098
184,0.503908274,0.604286265,0.581730771,0.643601197,0.573839647,0.592638034,0.57242511,0.581666054
185,0.507469862,0.608898458,0.594736843,0.639150119,0.521547914,0.548780494,0.519181592,0.576745821
186,0.514244343,0.60380952,0.592150832,0.655220261,0.522920189,0.563778851,0.471124641,0.538071076
187,0.542431732,0.600633925,0.57401316,0.644510825,0.540249693,0.591434698,0.477321825,0.512735322
